410160883	20150218034500	20150218233000	1	yahoo.com	http://finance.yahoo.com/news/general-dynamics-stock-beat-index-230541378.html	6	-1	1918	1847	1	100	2315	0.26666666666667		
410418404	20150218233000	20150218233000	1	blogspot.com	http://geothermalresourcescouncil.blogspot.com/2015/02/canada_18.html	1	-1	205	188	1	100	1535	-2.71317829457365		
410418405	20150218233000	20150218233000	1	telegraph.co.uk	http://www.telegraph.co.uk/news/worldnews/vladimir-putin/11421751/Putin-will-target-the-Baltic-next-Defence-Secretary-warns.html	9	-1	1353	1412	1	100	3134	-5.01858736059479		
410418406	20150218233000	20150218233000	1	dailystar.com.lb	http://www.dailystar.com.lb/News/Lebanon-News/2015/Feb-19/287969-hariri-kaag-discuss-presidential-stalemate-security-refugee-crisis.ashx	4	-1	646	633	0	40	2418	-2.34375		
410418407	20150218233000	20150218233000	1	columbusalive.com	http://www.columbusalive.com/content/stories/2015/02/19/whitey-morgan-returns-to-his-roots-on-grandpas-guitar.html	2	-1	240	87	1	100	4315	-0.78328981723237		
410374839	20150218200000	20150218233000	1	arcamax.com	http://www.arcamax.com/currentnews/newsheadlines/s-1618629	5	-1	1539	1637	0	10	1913	-8.88157894736842		
410220192	20150218091500	20150218233000	1	drapersonline.com	http://www.drapersonline.com/news/scottish-retailers-suffer-tough-start-to-2015/5072166.article?blocktitle=More-Fashion-News&contentID=12361	1	-1	358	284	1	100	669	-4.31034482758621		
410220192	20150218091500	20150218233000	1	drapersonline.com	http://www.drapersonline.com/news/scottish-retailers-suffer-tough-start-to-2015/5072166.article?blocktitle=More-News&contentID=12399	1	-1	358	284	1	100	669	-4.31034482758621		
410418408	20150218233000	20150218233000	1	politico.com	http://www.politico.com/story/2015/02/gop-group-clinton-foundation-foreign-donations-115294.html	11	2831	-1	2868	1	100	3057	-1.68067226890757		
410384092	20150218204500	20150218233000	1	hawaiitelegraph.com	http://www.hawaiitelegraph.com/index.php/sid/230374691	5	816	718	740	0	40	3383	-1.85873605947956		
410384093	20150218204500	20150218233000	1	hawaiitelegraph.com	http://www.hawaiitelegraph.com/index.php/sid/230374691	5	794	694	721	1	60	3383	-1.85873605947956		
410290898	20150218141500	20150218233000	1	forbesadvocate.com.au	http://www.forbesadvocate.com.au/story/2893340/organ-donation-an-easy-choice-for-ballarat-mum/?cs=2452	12	2675	-1	2705	1	50	3345	0.53003533568904		
410290898	20150218141500	20150218233000	1	theherald.com.au	http://www.theherald.com.au/story/2893340/organ-donation-an-easy-choice-for-ballarat-mum/?cs=2452	12	2675	-1	2705	1	50	3345	0.53003533568904		
410290898	20150218141500	20150218233000	1	parramattasun.com.au	http://www.parramattasun.com.au/story/2893340/organ-donation-an-easy-choice-for-ballarat-mum/?cs=2452	12	2675	-1	2705	1	50	3345	0.53003533568904		
410290898	20150218141500	20150218233000	1	merimbulanewsonline.com.au	http://www.merimbulanewsonline.com.au/story/2893340/organ-donation-an-easy-choice-for-ballarat-mum/?cs=2452	12	2675	-1	2705	1	50	3345	0.53003533568904		
410290898	20150218141500	20150218233000	1	southcoastregister.com.au	http://www.southcoastregister.com.au/story/2893340/organ-donation-an-easy-choice-for-ballarat-mum/?cs=2452	12	2675	-1	2705	1	50	3345	0.53003533568904		
410290898	20150218141500	20150218233000	1	greatlakesadvocate.com.au	http://www.greatlakesadvocate.com.au/story/2893340/organ-donation-an-easy-choice-for-ballarat-mum/?cs=2452	12	2675	-1	2705	1	50	3345	0.53003533568904		
410290898	20150218141500	20150218233000	1	nambuccaguardian.com.au	http://www.nambuccaguardian.com.au/story/2893340/organ-donation-an-easy-choice-for-ballarat-mum/?cs=2452	12	2675	-1	2705	1	50	3345	0.53003533568904		
410290898	20150218141500	20150218233000	1	manningrivertimes.com.au	http://www.manningrivertimes.com.au/story/2893340/organ-donation-an-easy-choice-for-ballarat-mum/?cs=2452	12	2675	-1	2705	1	50	3345	0.53003533568904		
